label,hadits
63,Sepertinya kamu diutus oleh Abu Thalhah Benar Ya Rasulullah jawabku Maka Rasulullah Shallallahualaihi wa sallam bersabda kepada para sahabat yang bersamanya Berdirilah kalian Mereka kemudian berangkat dan aku juga berjalan ditengahtengah mereka hingga kudatangi Abu Thalhah dan kuutarakan kepadanya segala peristiwanya Abu Thalhah berkata ya Ummu Sulaim Rasulullah Shallallahualaihi wa sallam dan para sahabatnya datang kepada kita padahal kita tak punya makanan untuk menjamu mereka Ummu Sulaim menjawab Allah dan rasulNya lebih tahu Abu Thalhah keluar untuk menemui Rasulullah Shallallahualaihiwasallam kemudian dia dan Rasulullah Shallallahualaihiwasallam masuk ke dalam rumahnya Rasulullah Shallallahualaihiwasallam berkata kepada Ummu Sulaim Bawalah kesini makanan yang kau punyai wahai Ummu Sulaim Ummu Sulaim langsung membawa rotinya dan Rasulullah memerintahkan kepada Ummu Sulaim agar roti itu dicuilcuil Ummu Sulaim kemudian memeras geriba yang berisi minyak samin dan dia gunakan untuk membumbui rotinya Rasulullah Shallallahualaihi wa sallam kemudian membaca doadoa yang Allah kehendaki untuk beliau ucapkan kemudian berkata kepada Abu Thalhah Panggil sepuluh orang Abu Thalhah memanggil sepuluh orang mereka masuk dan menyantap hingga kenyang dan keluar Kemudian Rasulullah berkata lagi panggil sepuluh orang  mereka pun masuk dan menyantap makanan hingga kenyang dan keluar Kemudian Rasulullah berkata lagi panggil sepuluh orang 
37,Apakah dapat bermanfaat baginya bila aku bershadaqah atas namanya Beliau bersabda Ya Lalu lakilaki itu berkata Sesungguhnya aku memiliki kebun yang penuh dengan bebuahannya dan aku bersaksi kepada Tuan bahwa aku menshadaqahkan kebun itu atas namanya
17, Namun pada tahun wafatnya Beliau beritikaf selama dua puluh hari 
75,Kalau mereka memasukinya niscaya mereka tetap dalam api itu hingga kiamat tiba Dan beliau berkata kepada sebagian lain Sama sekali tidak ada ketaatan dalam kemaksiatan ketaatan itu dalam kebaikan
67,Binatang ternak yang mencelakakan tidak ada kewajiban diyat sumur yang mencelakai juga tak ada kewajiban diyat Pertambangan yang mencelakai juga tak ada kewajiban diyat dan harta karun zakatnya seperlima
57,Nabi shallallahu alaihi wasallam pergi untuk suatu kebutuhan lalu beliau datang dan akupun langsung menemui beliau dengan membawa air kemudian beliau berwudlu waktu itu beliau sedang mengenakan jubah dari Syam lalu beliau berkumurkumur dan beristinsyaq memasukkan air ke dalam hidung serta membasuh wajahnya beliau berusaha mengeluarkan kedua tangannya dari kedua lengan bajunya karena sempit maka beliau mengeluarkan kedua tangan beliau melalui bawah jubahnya lalu beliau membasuh kedua tangan beliau dan mengusap kepala beliau serta kedua sepatu beliau
13,Rasulullah shallallahu alaihi wasallam mewajibkan zakat fithri satu sha dari kurma atau sha dari gandum bagi setiap hamba sahaya budak maupun yang merdeka lakilaki maupun perempuan kecil maupun besar dari kaum Muslimin Dan Beliau memerintahkan agar menunaikannya sebelum orangorang berangkat untuk shalat Ied 
50,Pada diri Barirah ada tiga sifat yang Aisyah ingin membeli lalu memerdekakannya Keluarganya lalu berkata Tetapi perwaliannya tetap untuk kami beliau lalu bersabda Jika mau kamu bisa membuat persyaratan bagi mereka Sesungguhnya perwalian itu adalah bagi orang yang memerdekakannya Al Qasim berkata Kemudian Barirah dimerdekakan dan diberi pilihan untuk kembali kepada suaminya atau berpisah Suatu ketika Rasulullah shallallahu alaihi wasallam masuk ke dalam rumah Aisyah sementara di atas tungku ada periuk yang sedang mendidih Beliau kemudian minta untuk disiapkan makanan pagi Maka beliau pun diberi hidangan roti dan makanan pendampingnya semacam kuah lalu beliau pun bersabda Sepertinya aku melihat daging  Mereka yang ada di rumah menjawab Benar wahai Rasulullah Tetapi itu adalah daging yang disedekahkah kepada Barirah lalu olehnya diberikan kepada kita  Beliau lantas bersabda Daging itu bagi Barirah adalah sedekah sedangkan untuk kita adalah hadiah
54,Setiap minuman yang memabukkan hukumnya haram
67,Ini dan ini sama saja 
21,Ada tiga orang dari kalangan orang sebelum kalian yang sedang bepergian hingga ketika mereka singgah dalam gua lalu mereka memasuki gua tersebut hingga akhirnya ada sebuah batu yang jatuh dari gunung hingga metutupi gua Mereka berkata Tidak akan ada yang dapat menyelamatkan kalian dari batu ini kecuali bila kalian berdoa meminta kepada Allah dengan perantaraan kebaikan amal kalian Maka seorang diantara mereka berkata Ya Allah aku memiliki kedua orangtua yang sudah renta Dan aku tidaklah pernah memberi minum susu keluargaku pada akhir siang sebelum keduanya Suatu hari aku keluar untuk mencari sesuatu dan aku tidak beristirahat mencarinya hingga keduanya tertidur aku pulang namun aku dapati keduanya sudah tertidur dan aku tidak mau mendahului keduanya meminum susu untuk keluargaku Maka kemudian aku terlena sejenak dengan bersandar kepada kedua tanganku sambil aku menunggu keduanya bangun sampai fajar terbit lalu keduanya terbangun dan meminum susu jatah akhir siangnya Ya Allah seandainya aku kerjakan itu semata mencari ridhoMu maka bukakanlah celah batu ini Maka batu itu sedikit bergeser namun mereka belum dapat keluar Nabi shallallahu alaihi wasallam berkata Kemudian berkata yang lain Ya Allah bersamaku ada putri pamanku yang menjadi orang yang paling mencintaiku Suatu hari aku menginginkannya namun dia menolak aku Kemudian berlalu masa beberapa tahun hingga kemudian dia datang kepadaku lalu aku berikan dia seratus dua puluh dinar agar aku dan dia bersenangsenang lalu dia setuju hiingga ketika aku sudah menguasainya dia berkata tidak dihalalkan bagimu merusak keperawanan kecuali dengan cara yang haq Maka aku selamat dari kejadian itu Lalu aku pergi meninggalkannya padahal dia wanita yang paling aku cintai dan aku tinggalkan pula emas perhiasan yang aku berikan kepadanya Ya Allah seandainya apa yang aku kerjakan itu semata mencari ridhoMu maka bukakanlah celah pintu gua ini dimana kami terjebak didalamnya Maka terbukalah sedikit batu itu namun mereka tetap belum bisa keluar Bersabda Nabi shallallahu alaihi wasallam Kemudian orang yang ketiga berkata Ya Allah aku pernah memperkerjakan orangorang lalu aku memberi upah mereka kecuali satu orang dari mereka yang meninggalkan haknya lalu dia pergi Kemudian upah orang tersebut aku kembangkan hingga beberapa waktu kemudian ketika sudah banyak harta dari hasil yang aku kembangkan tersebut orang itu datang kepadaku lalu berkata wahai Abdullah berikanlah hak upah saya Lalu aku katakan kepadanya Itulah semua apa yang kamu lihat adalah upahmu berupa unta sapi kambing dan pengembalanya Dia berkata wahai Abdullah kamu jangan mengolokolok aku Aku katakan Aku tidak mengolokolok Maka orang itu mengambil seluruhnya dan tidak ada yang disisakan sedikitpun Ya Allah seandainya apa yang aku kerjakan itu semata mencari ridhoMu maka bukakanlah celah batu gua yang kami terjebak didalamnya Maka batu itu terbuka akhirnya mereka dapat keluar dan pergi
1,Wahai Rasulullah bagaimana caranya wahyu turun kepada engkau Maka Rasulullah shallallahu alaihi wasallam menjawab Terkadang datang kepadaku seperti suara gemerincing lonceng dan cara ini yang paling berat buatku lalu terhenti sehingga aku dapat mengerti apa yang disampaikan Dan terkadang datang Malaikat menyerupai seorang lakilaki lalu berbicara kepadaku maka aku ikuti apa yang diucapkannya Aisyah berkata Sungguh aku pernah melihat turunnya wahyu kepada Beliau shallallahu alaihi wasallam pada suatu hari yang sangat dingin lalu terhenti dan aku lihat dahi Beliau mengucurkan keringat
35,Apabila seorang isteri takut suaminya akan berbuat nusyuz tidak mau menggaulinya atau berlaku kasar terhadapnya dia Aisyah radliallahu anha berkata Itu adalah seorang suami yang melihat pada isterinya apaapa yang tidak menyenangkannya berupa pelanggaran dosa besar atau lainnya lalu dia berniat menceraikan isterinya lalu isterinya itu berkata Pertahankanlah aku dan bersumpahlah kepadaku terserah apa saja yang kamu kehendaki Aisyah radliallahu anha berkata Maka tidak berdosa bila keduanya saling ridho
32,Siapa saja orang yang membebaskan seorang muslim maka Allah akan menyelamatkan anggota tubuhnya dari api neraka dari setiap anggota tubuh yang dimerdekakannya
15,Tetapi bukankah baginda melakukan puasa wishal Beliau bersabda Aku tidak sama dengan keadaan kalian karena aku senantiasa diberi makan dan minum
23,Bilal datang menemui Nabi shallallahu alaihi wasallam dengan membawa kurma Barni jenis kurma terbaik maka Nabi shallallahu alaihi wasallam berkata kepadanya Dari mana kurma ini Bilal menjawab Kami memiliki kurma yang jelek lalu kami jual dua sha kurma tersebut dengan satu sha kurma yang baik agar kami dapat menghidangkannya kepada Nabi shallallahu alaihi wasallam Maka saat itu juga Nabi shallallahu alaihi wasallam berkata Celaka celaka ini benarbenar riba Janganlah kamu lakukan seperti itu Jika kamu mau membeli kurma maka juallah kurmamu dengan harga tertentu kemudian belilah kurma yang baik ini
34,Barangsiapa yang bersumpah hendaklah dia bersumpah atas nama Allah atau kalau tidak lebih baik diam
50,Wahai Ibnu Dzata An Nithaaqain Maka Asma pun berkata padanya Wahai anakku sesungguhnya mereka menjulukimu dengan An Nithaaqain Apakah kamu apakah itu An Nithaaqain Demikian itu hanyalah karena ikat pinggangku yang telah aku sobek menjadi dua Lalu aku mengikat geriba Rasulullah shallallahu alaihi wasallam dengan salah satu darinya sedangkan yang satu lagi aku letakkan untuk mengikat rangsum Di kemudian hari jika ada orang yang memberinya julukan buruk dengan panggilan Nithaqaini ia jawab  Hei demi Allah itu adalah panggilan yang jelasjelas tercela
41,Jika kegelapan malam datang atau kalian berada pada petang hari jagalah anakanak kalian karena pada saat itu setan sedang berkeliaran Jika malam telah berlalu beberapa saat bolehlah kalian biarkan mereka dan tutuplah pintu rumah dan sebutlah nama Allah karena setan tidak akan membuka pintu yang tertutup Dia Ibnu Juraij berkata Dan telah mengabarkan kepadaku Amru bin Dinar dia mendengar Jabir bin Abdullah seperti apa yang Atha kabarkan kepadaku namun tidak menyebutkan kalimat dan sebutlah nama Allah
44,Aku tidak ikut awal peperangan yang dilakukan Nabi shallallahu alaihi wasallam sekiranya Allah memberiku kesempatan untuk ikut serta berperang bersama Nabi shallallahu alaihi wasallam maka Allah akan melihatku apa yang akan kulakukan Lalu dia menjumpai perang Uhud ketika itu orangorang porak poranda Maka paman Anas berkata Ya Allah aku minta permaafan dari yang mereka lakukan maksudnya para sahabatnya dan aku serahkan kepadaMu apa yang diperbuat oleh orangorang musyrik Lalu ia maju dengan sebilah pedangnya hingga ia bertemu Saad bin Muadz dia lalu berujar Dimanakah wahai Sad sungguh aku mendapati bau surga di belakang Uhud Saat perang usai ia terbunuh dan tidak ada yang mengenali jasadnya selain saudara perempuannya dengan tanda atau jarijemari yang ada pada dirinya dan didapati dalam jasadnya sebanyak delapan puluh lebih tikaman tombak sabetan pedang dan tusukan panah
74,Aku bertanya Nabi shallallahu alaihi wasallam tentang Hijir Ismail apakah termasuk baitullah Nabi menjawab Ya Aku bertanya Mengapa para sahabat tidak memasukkannya dalam baitullah Nabi menjawab Kaummu dahulu kekurangan dana renovasi Aku bertanya Lantas bagaimana pintunya ditinggikan Nabi menjawab Kaummu melakukan yang sedemikian untuk memasukkan siapa saja yang dikehendakinya dan melarang siapa saja yang dikehendaki kalaulah bukan karena kaummu yang baru saja masuk Islam sehingga aku khawatir hati mereka menolak niscaya kumasukkan Hijir Ismail dalam Kabah dan kuratakan pintunya dengan tanah
34,Nabi shallallahu alaihi wasallam menemuiku dan saat itu disampingku ada seorang pemuda Beliau bertanya Wahai Aisyah siapakah orang ini Aku menjawab Ia saudara sesusuanku Beliau bersabda Wahai Aisyah lihatlah siapa yang menjadi saudarasaudara kalian karena sesusuan itu terjadi karena kelaparan
23,Biarkanlah dia karena bagi orang yang benar ucapannya wajib dipenuhi Kemudian Beliau berkata Berikanlah untuknya seekor anak unta Mereka berkata Wahai Rasulullah tidakada kecuali yang umurnya lebih tua Maka Beliau bersabda Berikanlah kepadanya karena sesungguhnya yang terbaik diantara kalian adalah yang paling baik menunaikan janji
30,Kami bersama Nabi shallallahu alaihi wasallam di Dzul Hulaifah ketika sebagian orang terserang lapar lalu mereka mendapatkan harta rampasan perang berupa unta dan kambing Saat itu Nabi shallallahu alaihi wasallam berada di belakang bersama rombongan yang lain Orangorang yang lapar itu segera saja menyembelih lalu mendapatkan daging sebanyak satu kuali Maka Nabi shallallahu alaihi wasallam memerintahkan agar kuali tersebut ditumpahkan isinya Kemudian Beliau membagi rata dimana bagian setiap sepuluh kambing sama dengan satu ekor unta Namun ada seekor unta yang lari lalu mereka mencarinya hingga kelelahan Sementara itu diantara mereka ada yang memiliki seekor kuda yang lincah lalu ia mencari unta tadi dan memburunya dengan panah hingga akhirnya Allah menakdirkannya dapat membunuh unta tersebut Beliau bersabda Sesungguhnya bintang seperti ini hukumnya sama dengan binatang liar Maka apa saja yang kabur dari kalian lalu didapatkannya perlakuklanlah seperti ini Kakekku berkata Kita berharap atau khawatir bertemu musuh esok hari sedangkan kita tidak punya pisau apakah kita boleh menyembelih dengan kayu Beliau berkata Setiap yang ditumpahkan darahnya dengan disebut nama Allah maka makanlah kecuali gigi dan kukunya dan aku akan sampaikan tentang itu Adapun gigi dia termasuk tulang sedangkan kuku merupakan pisaunya orangorang Habsasyah
5, Abu Hurairah berkata Aku malu dan pergi diamdiam Abu Hurairah lalu pergi mandi dan kembali lagi setelah itu beliau lalu bertanya Kemana saja kamu tadi wahai Abu Hurairah Abu Hurairah menjawab Aku tadi junub Dan aku tidak suka bersama Tuan sedang aku dalam keadaan tidak suci Beliau pun bersabda Subhaanallah Sesungguhnya seorang Muslim itu tidak itu najis
29,Telah menceritakan kepada kami  telah menceritakan kepada kami  dari  dari  dari bapaknya Al Qasim dari  bahwa dia tanpa sengaja memiliki tabir yang padanya ada gambar Maka Nabi shallallahu alaihi wasallam merobeknya Kemudian dia Aisyah mengambil dan membuatnya menjadi dua bantal yang dipakai dirumah sebagai alas duduk Beliau 
77,Jika Allah memutuskan suatu keputusan di langit maka malaikat akan mengepakngepakkan sayapnya karena tunduk kepada titahNya seolaholah kepakan sayapnya seperti rantai di atas batu licin Ali berkata Sedang lainnya berkata Seperti batu licin yang menembus mereka Allah berfirman Apabila ketakutan telah hilang dari hati mereka mereka bertanya Apa yang difirmankan Rabb kalian Mereka menjawab Kebenaran dan Dia Maha Tinggi lagi Maha Besar  Qs Saba 34 Ali berkata telah menceritakan kepada kami Sufyan telah menceritakan kepada kami Amru dari Ikrimah dari Abu Hurairah dengan redaksi ini
61,ketika kami berjalan di surga tibatiba ada sungai yang pinggirnya berupa kubahkubah dari mutiara berongga Saya bertanya Apa ini hai Jibril  Jibril menjawab Inilah al kautsar yang Allah berikan untukmu  ternyata tanahnya atau bau wanginya terbuat dari minyak misik adzfar
59,Jangan mengepuli kami dengan debu  kemudian Nabi shallallahu alaihi wasallam mengucapkan salam pada mereka lalu berhenti dan turun Nabi shallallahu alaihi wasallam mengajak mereka menuju Allah sambil membacakan alQuran kepada mereka Abdullah bin Ubay bin Salul berkata kepada beliau Wahai saudara Sesungguhnya apa yang kamu katakan tidak ada kebaikannya sedikit pun bila apa yang kau katakan itu benar maka janganlah kamu mengganggu kami di majlis ini silahkan kembali ke kendaraan anda lalu siapa saja dari kami mendatangi anda silahkan anda bercerita padanya Abdullah bin Rawahah berkata Wahai Rasulullah bergabunglah dengan kami di majlis ini karena kami menyukai hal itu Maka Kaum muslimin orangorang musyrik dan orangorang Yahudi pun saling mencaci hingga mereka hendak saling menyerang Nabi shallallahu alaihi wasallam terus menenangkan mereka hingga mereka semuanya diam kemudian beliau naik kendaraan hingga masuk ke kediaman Sad bin Ubadah lalu beliau bersabda Hai Sad Apa kau tidak mendengar ucapan Abu Hubab maksud beliau tentang ucapan Abdullah bin Ubay Beliau bersabda Dia telah mengatakan ini dan ini Saad berkata Maafkan dia wahai Rasulullah dan berlapang dadalah kepadanya demi Allah Allah telah memberi anda apa yang telah diberikan pada anda dahulu Penduduk telaga ini penduduk Madinah red bersepakat untuk memilihnya dan mengangkatnya namun karena kebenaran yang diberikan kepada anda itu muncul sehingga menghalanginya Abdullah bin Ubay menjabat sebagai pemimpin maka seperti itulah perbuatannya sebagaimana yang anda lihat
6,Apakah wanita yang sedang haid boleh melayani aku atau berdekatan denganku sedangkan dia junub Urwah lalu menjawab Bagiku semua itu mudah dan setiap dari mereka boleh untuk membantuku dan seseorang tidak berdosa karena hal itu Aisyah pernah mengabarkan kepadaku bahwa ia pernah menyisir rambut kepala Nabi shallallahu alaihi wasallam dalam keadaan haid Saat itu Rasulullah shallallahu alaihi wasallam berada di sisi masjid beliau mendekatkan kepalanya kepada Aisyah yang berada di dalam kamar dan dalam keadaan haid untuk menyisir rambut kepalanya
